aics_Processing,centerDeltaT,PhysicalSizeY,PhysicalSizeX,aics_xTile,aics_PhysicalSizeY,aics_PhysicalSizeX,aics_Model,aics_PhysicalSizeXUnit,centerExposureTime,aics_yTile,aics_SampleName,centerPositionY,centerPositionX,centerPositionZ,Type,aics_experiment,Name,centerTheC,DimensionOrder,centerPositionZUnit,aics_SampleType,aics_PixelType,aics_cameraID,ID,aics_Type,centerTheT,PhysicalSizeXUnit,centerPositionXUnit,PhysicalSizeYUnit,aics_Manufacturer,AcquisitionDate,BigEndian,aics_filePath,aics_SizeX,aics_SizeY,aics_imageObjectPosY,aics_imageObjectPosX,aics_imageObjectPosZ,centerExposureTimeUnit,aics_barcode,aics_well,aics_PhysicalSizeYUnit,SizeX,SizeY,SizeZ,Interleaved,aics_imageAbsPosY,aics_imageAbsPosX,aics_imageAbsPosZ,SignificantBits
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,8194.107,90642.149,8586.31,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000425,B11,mum,,,,,14328.107,90642.149,8586.31,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_-1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,78560.0,8275.71,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_1_0.czi,1024,1024,,,,,3500000425,G10,mum,,,,,56275.0,84694.0,8275.71,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,53208.0,81627.0,8275.71,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\References/WellEdge_G10_0_-1.czi,1024,1024,,,,,3500000425,G10,mum,,,,,59342.0,81627.0,8275.71,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x-597.18_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,36064.525,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x0.0_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,36661.705,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y-597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,26558.54,37258.885,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y0.0_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27155.72,37258.885,8490.094,
,,,,,6.5,6.5,,mum,,,D5_0004,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_1_17\Colonies\D5_0004_x597.18_y597.18_z0.czi,1024,1024,,,,,3500000425,D5,mum,,,,,27752.9,37258.885,8490.094,
