Image,Colony,Image,Image,Image,Image,Image,Image,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Colony,Colony,Image,Image,Plate
1,33,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,442.0,842.0,1156.0,1.28533905529,0.855815103267,1.0,0.613888888889,0.590248564244,33.8125517655,34.6698716467,9.0,3.30987269136,3.0,18.1978181094,17.490619222,60.1281883682,97.006,0.880478087649,842.414027149,1158.10633484,7722.8008,3521.29063348,4840.88447964,141.33646638,73.1107883478,33.0,33.0,0.195102040816,0.0,0.110294117647,0.0817391304348,1.11428571429,0.0,2.48529411765,2.28695652174,-0.0567595761483,0.0,-0.20826120171,0.0178476170058,1.0220089142,0.0,1.24046344851,1.31814088842,0.519183673469,0.0,0.772275086505,0.908884688091,1.90490599779,0.0,2.44966098763,2.76060056892,-0.0603617654034,0.0,-0.0702968777591,-0.0777217716221,0.362767788992,0.0,0.440857736037,0.461227589192,0.648571428571,0.0,0.46115916955,0.523120204604,7.91428571429,0.0,8.60294117647,8.54782608696,1.32189415152,0.0,1.60886468679,1.81079399862,0.878367346939,0.0,1.65116782007,2.33466918715,0.29387755102,0.0,0.455666089965,1.31009451796,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-178.476287605,-855.063847772,B,11,3500000058
1,34,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,363.0,1273.0,1187.0,1.64741717298,0.928090189115,1.0,0.533823529412,0.425073521906,36.5934850857,34.7850542619,7.0,2.73821932499,2.2360679775,14.3279305121,13.6257845753,17.5505583899,103.592,0.785714285714,1271.95316804,1186.87052342,6342.4812,5316.76424242,4961.11878788,152.960767658,56.9557795249,34.0,34.0,0.0895136659096,0.0,0.283950617284,0.0,1.90265486726,0.0,0.666666666667,0.0,0.172543137062,0.0,0.138675049056,0.0,1.25009732309,0.0,0.636514168295,0.0,0.830605372386,0.0,0.222222222222,0.0,2.75867266629,0.0,1.3107836781,0.0,-0.0880344649875,0.0,-0.205513156591,0.0,0.488941174237,0.0,0.542667873886,0.0,0.566527850078,0.0,0.666666666667,0.0,7.9203539823,0.0,7.77777777778,0.0,1.88386562374,0.0,1.06085694716,0.0,2.67507244107,0.0,0.617283950617,0.0,0.910799592764,0.0,0.320987654321,0.0,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,1616.99732134,-975.298156013,B,11,3500000058
1,35,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,764.0,940.0,1189.0,1.54903941989,0.697419721872,0.0,0.54415954416,0.246571797672,44.6174233842,41.8688428309,6.40312423743,2.52655429646,2.2360679775,28.4696425679,31.9756526341,54.7061652806,197.324,0.728659990463,939.943717277,1199.7526178,13348.9136,3928.96473822,5014.96594241,186.500829746,133.65822801,35.0,35.0,0.0316446124764,0.0617644671699,0.0294857142857,0.0297481994511,10.1913043478,7.05405405405,13.5657142857,16.8497854077,0.167693656838,-0.210615455029,-0.0277572183908,-0.30620256306,1.94972686739,1.77228819534,2.03444819491,2.03189402276,3.65550094518,2.72315558802,4.73632653061,4.46421927094,3.66746874356,3.05833147312,3.80567829768,3.74191091167,-0.113469444092,-0.121772896468,-0.0772257323646,-0.0996055577623,0.603715131217,0.591553355335,0.51601686233,0.571297670732,0.319987579159,0.379732539192,0.297444301962,0.212154871746,8.50434782609,11.5225225225,8.34285714286,8.75536480687,2.5646073174,2.0836508741,2.53205552716,2.44086920275,13.1717202268,4.55579904229,12.7853061224,8.94873731327,5.53173913043,2.80951221492,6.11102040816,6.12072427195,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,229.197817131,-1029.14531054,B,11,3500000058
1,36,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,616.0,404.0,1211.0,1.40941463827,0.875791505115,1.0,0.509511993383,0.461156885573,42.3531653289,40.8533964316,8.60232526704,3.61022188292,3.16227766017,24.2966811082,20.443431976,32.8715070909,129.56,0.802605863192,397.631493506,1207.80032468,10762.9984,1662.09964286,5048.60535714,177.036231075,85.4535456595,36.0,36.0,0.0823262645263,0.52,0.0829914562084,0.12765514369,2.46192893401,0.6,2.64417177914,1.75510204082,-0.0582806835454,0.0,-0.0962890421934,0.00408775099785,1.3615983483,0.673011667009,1.36949027966,1.25173292369,1.06305238476,0.24,1.09315367534,0.873802582257,2.81471252859,0.673011667009,2.76651836799,2.33979071292,-0.0568496080789,0.0,-0.071638558399,-0.0826636900792,0.390731880301,0.0,0.432794726528,0.449439387215,0.531338861199,0.7,0.508916525553,0.610804321729,7.21319796954,7.4,7.24539877301,7.16326530612,1.78414491817,0.673011667009,1.78429194367,1.57955132367,2.18804916385,0.24,2.17290827656,1.70803831737,1.18621969131,0.24,1.32372313599,1.16753436068,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-2037.66727823,-1062.78472528,B,11,3500000058
1,37,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,1175.0,1392.0,1219.0,1.19325377293,0.824205627507,1.0,0.635822510823,0.50144497903,51.9769750223,55.3172667438,14.5602197786,5.48604155195,5.0,30.9903210697,29.4340742044,-84.6791189394,171.598,0.88880484115,1390.37361702,1220.16085106,20530.07,5811.76171915,5100.27235745,217.263755593,123.034430174,37.0,37.0,0.0759239845492,0.073021387845,0.0894650205761,0.0712734427169,2.91777188329,2.42815249267,2.56666666667,2.53701015965,-0.0856717322889,0.0883190461312,0.0083443430646,-0.0133711180682,1.40588162017,1.35439336836,1.38668029831,1.37150026703,1.21464303555,1.07955727935,1.15320987654,1.09979545881,2.94392787872,2.99939210252,2.82338062889,2.99313382375,-0.033462083492,-0.0296625793327,-0.0432203154838,-0.0200118919264,0.322813763494,0.304129122635,0.361837306833,0.244723876423,0.493967844725,0.537582741378,0.535208647562,0.52802999954,7.79310344828,7.87096774194,7.81111111111,7.83164005806,1.84691115788,1.93425256239,1.82152072363,1.85962267162,2.429342358,2.86898117491,2.48654320988,2.45641545244,0.917518592265,1.63657003294,0.797654320988,1.16194564808,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,2111.99479806,-1114.45172558,B,11,3500000058
1,38,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,260.0,666.0,1253.0,1.16506292446,0.599275618317,1.0,0.601851851852,0.534581715478,21.7317955131,23.0867927612,6.32455532034,2.61839743424,2.2360679775,16.7600715989,17.397231868,-77.774003211,78.178,0.804953560372,666.25,1253.36153846,4542.824,2784.925,5239.05123077,90.8389052449,72.7204292082,38.0,38.0,0.333333333333,0.0,0.0,0.150884495317,1.0,0.0,0.0,2.0,-8.2557605471e-15,0.0,0.0,0.0981574675617,-0.0,0.0,0.0,1.01381539542,1.23259516441e-32,0.0,0.0,0.651404786681,1.24245332489,0.0,0.0,2.11937795665,-0.629337042077,0.0,0.0,-0.259079721429,0.848538475538,0.0,0.0,0.722751392053,0.5,0.0,0.0,0.498671726755,6.33333333333,0.0,0.0,6.51612903226,0.636514168295,0.0,0.0,1.53934972847,0.888888888889,0.0,0.0,2.37877211238,0.333333333333,0.0,0.0,0.672216441207,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-914.841921089,-1253.2305989,B,11,3500000058
1,39,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,909.0,1304.0,1280.0,1.3561203512,0.88711707491,1.0,0.686037735849,0.502975976672,50.8578325128,52.038447325,11.1803398875,4.47606059792,4.12310562562,23.9630484769,23.4731512211,86.9088684628,150.7,0.885964912281,1303.20682068,1278.03630363,15882.4116,5447.40451045,5342.19174917,212.585739904,98.1177721041,39.0,39.0,0.123714172339,0.142632544327,0.127514863258,0.10754986954,1.75138121547,1.2523364486,1.42068965517,1.58165137615,-0.123852993913,0.11399301641,-0.0514966717496,0.0333884245796,1.22994706812,1.11499076496,1.11310184399,1.17786859655,0.837825463203,0.636038081929,0.665588585018,0.699085935527,2.4075068311,2.27929664594,2.30923569163,2.59263873637,-0.0550283916125,-0.0604152337085,-0.0384890895687,-0.0146572858528,0.377639174177,0.391152915821,0.304603040911,0.194266347827,0.599107522312,0.654205607477,0.6175066313,0.593977334053,7.41988950276,7.28971962617,7.44827586207,7.32844036697,1.54974523256,1.60360457977,1.53195084917,1.67231498344,1.37065413144,1.53288496812,1.28180737218,1.68845720057,0.528799487195,0.952397589309,0.53146254459,0.834811884522,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,1747.63758936,-1356.37111731,B,11,3500000058
1,40,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,433.0,527.0,1284.0,1.29724827328,0.840824990695,0.0,0.6765625,0.524701317065,33.2902136743,32.3109888428,7.0,2.82948810254,2.82842712475,17.5411603861,18.0202277467,-74.2419930036,101.834,0.880976602238,528.249422633,1279.29792148,7565.5492,2208.08258661,5347.46531178,139.153093159,75.3245519813,40.0,40.0,0.176470588235,0.1808,0.0,0.0639884215605,1.0,1.48,0.0,3.54966887417,-0.00914702166581,-0.279629470358,0.0,-0.0711138502638,0.956044380967,1.13889224185,0.0,1.48005146423,0.415224913495,0.6336,0.0,1.50344283145,1.76231471084,1.85306743064,0.0,3.06960208116,-0.0023150969233,-0.0750931649418,0.0,-0.0703897491477,0.0704105414468,0.415504065018,0.0,0.469220495477,0.641176470588,0.596,0.0,0.472409366605,7.35294117647,7.16,0.0,7.44370860927,1.28317264802,1.27421077787,0.0,1.94547219913,0.81660899654,0.9344,0.0,3.08126836542,0.249134948097,0.96,0.0,1.14328318933,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-1491.68433448,-1361.64467991,B,11,3500000058
1,41,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,438.0,641.0,1298.0,1.11700086591,0.74481452574,1.0,0.695238095238,0.713441966681,29.396599049,29.8328677804,9.21954445729,3.72173507919,3.16227766017,20.0,19.6155142299,-19.9334394352,87.834,0.919202518363,641.226027397,1297.21004566,7652.9112,2680.32479452,5422.33799087,122.877784025,81.9928494811,41.0,41.0,0.084547346514,0.196159122085,0.0,0.157990040742,2.21774193548,1.0,0.0,1.25531914894,0.10190747676,0.417365006184,0.0,-6.22619829968e-15,1.29247761295,0.950516472842,0.0,1.03295889068,0.924752861602,0.504801097394,0.0,0.494341330919,2.79106854148,1.84776584055,0.0,2.02721872106,-0.0585526663634,-0.16983850186,0.0,-0.0934251987355,0.420282837967,0.567984627253,0.0,0.449708385235,0.533517004817,0.677777777778,0.0,0.602127659574,7.73387096774,7.88888888889,0.0,7.85106382979,1.88621632999,1.52718575646,0.0,1.48279558243,2.66304630593,1.58024691358,0.0,1.23313716614,0.705189906348,0.765432098765,0.0,0.382978723404,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-1019.44212657,-1436.517359,B,11,3500000058
1,42,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,416.0,484.0,1341.0,1.15603946366,0.786117653594,1.0,0.630303030303,0.652760969062,29.804547714,29.6141857899,8.48528137424,3.51698026759,3.16227766017,18.2331059846,18.4215019843,73.3307596582,89.49,0.895586652314,482.572115385,1337.14182692,7268.5184,2017.15144231,5589.25283654,124.583009445,77.0018782943,42.0,42.0,0.193333333333,0.0,0.155709342561,0.0857898715042,0.7,0.0,0.823529411765,1.83333333333,0.423347806675,0.0,0.196917738522,0.196126271544,0.889484414174,0.0,0.846365829626,1.24070628937,0.378888888889,0.0,0.325259515571,0.78514739229,1.83125744342,0.0,1.95618746766,2.73311594119,-0.122230905978,0.0,-0.0841726947172,-0.0868128897357,0.484577363186,0.0,0.425657221354,0.482501997153,0.73,0.0,0.658823529412,0.567927170868,7.36666666667,0.0,7.41176470588,7.38888888889,1.54314067754,0.0,1.45204407319,1.85962023306,1.36555555556,0.0,1.18339100346,2.66622574956,0.383333333333,0.0,0.650519031142,0.902998236332,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-1682.61547878,-1603.43220467,B,11,3500000058
1,43,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,324.0,738.0,1339.0,1.51659525087,0.908657408108,1.0,0.6,0.527751591792,32.6752901497,31.7804971641,6.0827625303,2.6994660512,2.2360679775,15.7464541936,13.6433213742,-21.8289507437,87.834,0.844850065189,744.410493827,1335.90432099,5661.0576,3111.6358642,5584.08006173,136.582712826,57.029083344,43.0,43.0,0.135297429161,0.259259259259,0.0,0.5,1.8904109589,0.888888888889,0.0,2.0,-0.0895173265326,-4.79616346638e-15,0.0,-1.0,1.22882799794,0.964962923007,0.0,0.69314718056,0.862826046163,0.444444444444,0.0,1.0,2.35033200007,1.58109375017,0.0,0.69314718056,-0.0805917875188,-0.105077790964,0.0,-1.0,0.42418737247,0.435895291711,0.0,0.866025403784,0.576954069299,0.688888888889,0.0,0.6,6.19178082192,5.77777777778,0.0,6.0,1.59582530893,1.27302833659,0.0,-2.22044604925e-16,1.57965847251,0.83950617284,0.0,0.0,0.919497091387,0.222222222222,0.0,0.25,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-588.131056892,-1598.25942986,B,11,3500000058
1,44,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,511.0,875.0,1391.0,1.64705835961,0.90176873725,1.0,0.591435185185,0.424140634845,42.5039669582,38.0788655293,7.0,2.9645257937,2.82842712475,19.1603143779,18.3710162218,-74.9884908852,123.044,0.750918442322,876.148727984,1387.01369863,8928.3964,3662.30168297,5797.71726027,177.666581885,76.7908478072,44.0,44.0,0.355371900826,0.184444444444,0.0,0.128797743056,0.545454545455,1.33333333333,0.0,1.71875,0.139875721236,0.19751541012,0.0,0.0254066852832,0.689009238477,1.14154345095,0.0,1.23468229338,0.247933884298,0.745555555556,0.0,0.83984375,1.16222554492,1.99063649682,0.0,2.4546822798,-0.0642418917479,-0.11469951381,0.0,-0.0417464891662,0.333290450257,0.498231104994,0.0,0.331018793433,0.727272727273,0.673333333333,0.0,0.607904411765,5.81818181818,6.86666666667,0.0,6.84375,1.03619878482,1.5788957594,0.0,1.67706958524,0.512396694215,1.78222222222,0.0,1.77766927083,0.0826446280992,0.378888888889,0.0,0.583333333333,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,-37.4652381145,-1811.89662841,B,11,3500000058
1,45,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,889.0,1327.0,1389.0,1.161612497,0.796820091206,0.0,0.689147286822,0.472894093859,43.892644846,42.9534631898,12.7279220614,4.78577457852,4.12310562562,28.3478394238,26.5206661788,-9.22417248041,153.7,0.876293740759,1321.65691789,1389.58830146,15532.9636,5524.52591676,5808.47910011,183.471255456,110.856384627,45.0,45.0,0.0641999851367,0.0737945594409,0.10864881502,0.089012911287,2.89655172414,2.49261083744,1.88596491228,2.12244897959,-0.061011224477,-0.0298658300834,-0.0951614070777,-0.0532899426395,1.40345279699,1.37136505393,1.20752184875,1.31146724426,1.145492717,1.07146497124,0.796321945214,0.943673469388,3.05965724042,2.88661975704,2.46699066595,2.74493712532,-0.0358394544755,-0.0619609849297,-0.0691620870461,-0.0388139113651,0.328066019281,0.421473699987,0.422638419801,0.325385529143,0.485766110158,0.529817444219,0.556993728666,0.557780035091,8.94396551724,9.00492610837,9.11403508772,9.00408163265,1.87411015211,1.80123663914,1.61400553052,1.7269960175,2.55720496433,2.34972942804,1.55717143737,1.89794252395,1.29718619946,1.01841830668,0.640504770699,0.940841316118,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,1824.75899567,-1822.65846825,B,11,3500000058
1,46,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,307.0,1000.0,1396.0,1.68700660269,0.853268743448,1.0,0.404479578393,0.314631319333,32.2338384478,32.5576411922,5.65685424949,2.29135278388,2.0,20.5897659418,16.8090258034,80.7862905582,110.732,0.647679324895,999.237785016,1396.18241042,5364.0268,4176.81394137,5836.04247557,134.737444712,70.2617278584,46.0,46.0,0.28125,0.0,1.0,0.0630987088713,0.5,0.0,0.0,3.69387755102,0.592220092264,0.0,0.0,-0.0331990613385,0.69314718056,0.0,-2.22044604925e-16,1.48518617734,0.25,0.0,0.0,1.53477717618,1.32088834315,0.0,-2.22044604925e-16,3.05286396618,-0.267624911754,0.0,-0.0,-0.110172638199,0.618358831503,0.0,0.0,0.55735276024,0.75,0.0,1.0,0.463154492566,6.75,0.0,6.0,7.12244897959,1.32088834315,0.0,-2.22044604925e-16,1.96275911867,0.9375,0.0,0.0,3.4543940025,0.359375,0.0,0.0,1.98375676801,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,477.047020279,-1850.2218437,B,11,3500000058
1,47,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_B_11_Ch1.tiff/cellprofiler/files_out,0,282.0,1254.0,1390.0,1.06711841895,0.528968675411,1.0,0.639455782313,0.647031031118,21.1556425208,21.2602916255,7.21110255093,3.0067561452,2.82842712475,17.4914613315,17.9535530228,-40.9381052781,74.006,0.879875195008,1254.85460993,1390.05673759,4927.2168,5245.2922695,5810.43716312,88.4305857371,75.0458516354,47.0,47.0,0.12,0.0,0.0,0.15,1.6,0.0,0.0,1.9,0.253438713294,0.0,0.0,-0.164327286809,1.20562823249,0.0,0.0,1.22406833801,0.79,0.0,0.0,0.9,2.35926623409,0.0,0.0,2.15478315337,-0.233698359648,0.0,0.0,-0.272173315133,0.688778074497,0.0,0.0,0.713055590901,0.62,0.0,0.0,0.59,8.1,0.0,0.0,8.0,1.7092713644,0.0,0.0,1.42630106212,2.59,0.0,0.0,1.3,0.8275,0.0,0.0,0.8275,1650824.0,884.0,954.0,1.00001352881,0.0773677843734,1.0,0.785713809762,0.831807734272,1448.44059492,1453.46551387,721.449235913,241.51182951,212.198020726,1446.27264051,1444.09906925,-75.0274765996,4993.946,0.997927764331,885.11170361,953.54560571,3699.76692109,3985.82063187,6054.48168676,6036.33410947,1.0,1545.52534841,-1824.61653125,B,11,3500000058
